pyhon_tweets_fairdata
Data;ID;Content;Kategorisierung;Username;LikeCount;RetweetCount
2023-03-22 13:02:13+00:00;1638526496598884353;"There are still many barriers preventing #FAIRdata and #OpenScience in publishing. 

Watch our expert panel discuss how these barriers can be overcome &gt; https://t.co/0yRaXVTVrT

#MachineLearning @keeeto2000 @KyleCranmer @megaparsec808 @keirsd https://t.co/bXQi9dr0cq";Veranstaltung;MLSTjournal;1;1
2023-03-22 13:00:03+00:00;1638525948898189313;"#NewDataset
&gt; 8K occurrences from #Dutch coast monitoring  
&gt; 8K #birds #Bivalvia #Polychaeta
- length, biomass, count &amp; sampling #FAIRdata 

available via https://t.co/PAo53eOw4D

@jmeesvliz @VLIZnews @EMODnet #Biology @LifeWatchVLIZ @OBISNetwork #marinescience #OpenScience https://t.co/l7sEpNp1Af";Initiative;EurOBIS_VLIZ;3;2
2023-03-22 12:32:13+00:00;1638518944213377026;"And in a parallel #CapacityBuilding session, @LudwigHuelk (@RL_Institut) is presenting best-practice approaches for #opensource, annotated &amp; #FAIRdata with the #OpenEnergyPlatform #OEP...

#FAIRdata for #OpenScience
#openmod2023 https://t.co/RDs6IsmFrZ";Veranstaltung;daniel_huppmann;3;2
2023-03-22 11:59:33+00:00;1638510725541789696;"At OKMaps we don't simply provide new services because we can, but because we care.

How do we know what researchers need?

This @GOFAIRofficial Discovery IN crowdsourcing we coordinated provided some great insight.

Discover data discoverability with us.

#FAIRdata #OpenScience";Initiative;OK_Maps;2;2
2023-03-22 11:01:03+00:00;1638496001332789248;"Nice to see some of the #research #data #networking efforts in #Norway being highlighted at #RDAPlenary! #FAIRdata #opendata #OpenScience  Thanks to @DebsEThorpe &amp; Aoife Coffey for bringing us together to discuss synergies.";Veranstaltung;PhilippConzett;8;3
2023-03-22 11:00:41+00:00;1638495911058853888;"“This move by the publisher continues its commitment to open science by supporting open research practices across all research outputs” and our course our @ScientificData journal was already ahead of the curve ;) #RDAplenary #opendata #openresearch #FAIRdata";Meinung;SusannaASansone;4;3
2023-03-22 10:47:44+00:00;1638492651899977728;"OPIDoR à #RDAplenary 🇸🇪 @resdatall 
#maDMP #DataCite @INIST_CNRS #Ouvrirlascience #DMP #FAIRdata https://t.co/iKVBP2z06o";Veranstaltung;OPIDoR_INIST;3;0
2023-03-22 10:39:42+00:00;1638490630681763841;"#PIDs are needed to make datasets machine readable!
Rebecca Grant @F1000Research 
#RDAPlenary #FAIRdata https://t.co/XKvSS1gcfr";Meinung;gabioshka;22;5
2023-03-22 08:24:09+00:00;1638456516243079168;"Dr. Sina Kazemi, scientific lead developer for the LOGS platform, giving a great talk on reasearch data management aspects at  conference ""Practical Problems of Nuclear Magnetic Resonance"" on science campus Buch, Berlin.
#eln #lims #sdms #datarepository #scientificdata #FAIRdata https://t.co/ZJ5e0q0Ezi";Veranstaltung;LOGS_Repository;3;0
2023-03-22 06:12:45+00:00;1638423450158247937;"#NewSpecies!
New “special skaters” from Laos just skated in!

Eotrechus kerberos
Holotype: @NHM_Wien

Treatment: https://t.co/nApB1NoZOe
Publication: https://t.co/CSPy94xomq
@DEZ_Journal @Pensoft @entomologyArt @RoyEntSoc 

#FAIRdata #nature #biodiversity #conservation #insects https://t.co/k4D5Hy69xi";Publikation;plazi_species;34;8
2023-03-22 05:53:24+00:00;1638418581464694784;"@sndSweden #FAIRDATA tänker ni inte fel att bara fokusera på ""output"" skall man jobba datadrivet så måste ni fånga krav och user cases

se min #skuggbacklog 

https://t.co/avdnObykTP

cc: @astrom_iko @karingronvall 

#kultursilos
#digitalsilos";Meinung;salgo60;0;0
2023-03-21 17:34:43+00:00;1638232686140465157;"👉The #DataSpacesSymposium supports #biodiversity with a giveaway to its presenters. Among the presenters: Nikolaus Glombiewski (@Uni_MR and @NFDI4BioDiv), showing geospatial data about biodiversity in one of our three demonstrators 🌱👥
#NFDI #GaiaX #FAIRdata https://t.co/GTv2FHvwmT";Veranstaltung;FAIRDataSpaces;12;2
2023-03-21 15:54:52+00:00;1638207556475650049;My overview of #FAIRcookbook (https://t.co/icJ9HEfRt9) part of @ELIXIREurope: practical recipes with real examples on various data types to make #FAIRdata. Use it, join it, adopt it, as already done by @HorizonEU Health Programme. Pre-print at: https://t.co/oRu40mILEL #RDAplenary https://t.co/AX1s6LEaOt;Publikation;SusannaASansone;4;5
2023-03-21 15:35:53+00:00;1638202778014162944;"And @SGregurick @NIHDataScience on results of survey of operators of 10-20 infrastructures that support #LifeScience digital asset management to ascertain which aspects of the research data lifecycle each support &amp; how mature these resources are to enable #FAIRdata #RDAplenary https://t.co/bbrM0lA57P";Veranstaltung;SusannaASansone;6;2
2023-03-21 15:09:29+00:00;1638196136442839040;The #RDAplenary #LifeScience #ResearchPractice IG is on! Agenda, notes and link to all slides at https://t.co/LNUxh0THNr - Jeff Christiansen kick off the event! #FAIRdata @ELIXIREurope @NIHDataScience https://t.co/yDFBad4FRH;Veranstaltung;SusannaASansone;15;6
2023-03-21 12:30:45+00:00;1638156187836317698;Looking forward to meeting the @dataverseorg #community F2F at #Dataverse2023 @UMinho_Oficial in June! #opendata #FAIRdata #openscience #opensource #research #infrastructure;Veranstaltung;PhilippConzett;3;2
2023-03-21 12:26:44+00:00;1638155176862203905;DRI is one of many @resdatall national nodes, linked to organisations in so many other countries doing the same work to support #OpenScience and #FAIRdata. So nice to see these links at #RDAPlenary;Veranstaltung;dri_ireland;5;2
2023-03-21 11:13:40+00:00;1638136790975496196;"Our #NFDI director @ysurevetter is also Chair of the High Level Advisory Commitee of @fairimpact_eu. 
FAIR-IMPACT supports the implementation of FAIR-enabling practices, tools and services across scientific communities with the goal to realise an #EOSC of #FAIRdata and services.";Initiative;NFDI_de;14;7
2023-03-21 09:01:21+00:00;1638103492551139328;#RDAPlenary @n_simons @ARDC_AU gives an overview of the shifts in the research landscape: 10 years ago data sharing was still a challenge, today we have a community organized around #FAIRdata and we are pushing #ResearchSoftware as a firs-class object https://t.co/iSGgGSibVT;Veranstaltung;gabioshka;16;2
2023-03-21 08:31:10+00:00;1638095896159170561;"@SciLifeLab_DC team are happy to participate in #RDAPlenary this week in #Gothenburg . 
Come talk to us!
@snd @RDA_Europe  #datamanagement #data #FAIRdata @FAIR_Points https://t.co/b5vBq6x7iF";Veranstaltung;SciLifeLab_DC;1;0
2023-03-21 08:15:38+00:00;1638091987302641666;👏El portal de #datosabiertos de @Europarl_EN recoge conjuntos de datos en 24 idiomas sobre el trabajo parlamentario de la UE🇪🇺 🎉Un contenido interoperable que se puede compartir y reutilizar libremente. #FAIRdata #EUOpenData ⏩ https://t.co/GcvkCyo5yJ;Initiative;datosgob;5;3
2023-03-21 06:07:27+00:00;1638059728608583682;"#NewSpecies!
Aspidistra shiwandashanensis
A newly discovered Asparagaceae from China!

Treatment: https://t.co/sZRhaM3jTU
Publication: https://t.co/1RtM9rBS51
@Phytotaxa @bgci @Kew_Asia @Love_plants @Botany2021 @GlobalSeedVault @Flora_Incognita

#FAIRdata #nature #conservation https://t.co/k276XvjSg2";Publikation;plazi_species;78;16
2023-03-21 04:00:29+00:00;1638027774328709120;"📣Do you manage research data at your university or institution? Download Australia's new Research Data Management Framework for Institutions, including reusable resources to uplift #RDM at your institution. 
https://t.co/6ZgjQ2cgj6
#FAIRdata #researchdata #guide";Initiative;ARDC_AU;6;5
2023-03-21 02:21:35+00:00;1638002886692012033;"Explore the data set on the Enable Platform now:

https://t.co/XqjGVA5LCj

#datasharing #FAIRData https://t.co/6z6HZF62xV";Dataset;EnableMedicine;2;0
2023-03-20 20:47:50+00:00;1637918897486671876;"Tomorrow is the last day to apply for the @bioitworld Hackathon, which will bring together innovative #datascientists + developers from across the industry to solve real-world #datachallenges using the principles of #OpenSource &amp; #FAIRData. #BioITWorld

https://t.co/YShdwTN1hY";Veranstaltung;SouthBigDataHub;1;0
2023-03-20 19:15:27+00:00;1637895646039482368;Vanavond te gast bij provincie Antwerpen waar er aandacht is voor #preventie en #healthliteracy bij symposium van UMCA @UAntwerpen! Daar mogen we vanuit @VOKA_HC niet ontbreken! #fairdata #impact https://t.co/9ceKmDsqSF;Veranstaltung;RiaBinst;7;0
2023-03-20 15:30:19+00:00;1637838989787897858;"Apply now: The CODATA-RDA Research Data Science – South Africa. Deadline – 31 March 2023
https://t.co/POMW5BmCec
#codata #FAIRdata #OpenScience #datascience #opendata https://t.co/Gt9duBeNpz";Veranstaltung;CODATANews;19;18
2023-03-20 15:28:59+00:00;1637838656227426309;"What are the current areas of focus for #CDIF? 

❇️Principles
❇️Web architectures/technologies
❇️Discoverability
❇️Data access
❇️Semantic interoperability
❇️Structural interoperability
❇️Universals (Geography, UoM, Time)

#WorldFAIR #FAIRdata #Opendata";Meinung;WorldfairP;7;2
2023-03-20 15:00:55+00:00;1637831590502858752;"Exciting news! We’ve joined forces with @SciBite to provide the ontology-backed data unification solution you need to unlock your data’s true potential!

Check out our latest blog to discover how we can streamline your scientific workflows: https://t.co/OPsf0i621s

#FAIRData https://t.co/wHraiUKbon";Meinung;L7informatics;0;0
2023-03-20 13:50:09+00:00;1637813783711174657;#CDIF is looking at recommendations around practice across standards. Want to learn more? visit https://t.co/qeS7ONZplI #WorldFAIR #FAIRdata https://t.co/fUAsfxCVL1;Meinung;WorldfairP;6;4
2023-03-20 13:35:32+00:00;1637810102156640267;"Arofan Gregory on the vision for #CDIF &amp; its role as a cross-domain lingua franca. #FAIRdata #opendata #WorldFAIR https://t.co/XFdhstAxfQ";Veranstaltung;WorldfairP;11;6
2023-03-20 13:29:35+00:00;1637808608699199492;What is our experience with FIPs so far in #WorldFAIR? Check out our report👉https://t.co/4zjQD6G8I4 #FAIRdata #opendata;Meinung;WorldfairP;4;2
2023-03-20 13:21:30+00:00;1637806574172352512;"#WorldFAIR includes a fascinating range of case studies &amp; therefore offers insight into how data works within these domains &amp; what we need to do to ensure data is interoperable &amp; reusable. Find out more about the case studies 👉 https://t.co/jHOB9f1nDo #FAIRdata #opendata https://t.co/BJ6AzKxKts";Publikation;WorldfairP;5;6
2023-03-20 13:12:09+00:00;1637804219120984065;An introduction to #WorldFAIR, its wide range of authoritative, global partners and the richness of Work Packages in the project. Find out more about the project 👉 https://t.co/yL8EI2fxpT #FAIRdata #opendata #OpenScience https://t.co/pbCvr8v40x;Initiative;WorldfairP;9;6
2023-03-20 11:49:55+00:00;1637783524072669186;"Contributions by #FAIRsharingCommunityChampions and @Bicikl_H2020 partners enabled development of a @FAIRsharing_org-powered web app that reveals links between organizations implementing biodiversity-related #FAIRdata standards, databases and policies
https://t.co/KNyU2ll0ht https://t.co/UjxIrRLv1o";Initiative;GBIF;24;17
2023-03-20 11:35:49+00:00;1637779975947395072;"International Training Workshop on Open Science and SDGs 2023
https://t.co/zGONCWkf7z
#codata #FAIRdata #OpenScience #datascience #opendata https://t.co/DVmNuZ3pAK";Veranstaltung;CODATANews;12;14
2023-03-20 09:25:11+00:00;1637747099797258241;"🚨Just published (as Controlled🔒 data):

Joanna Kesten (2023): REACT Study. 

https://t.co/oofPIoocaO

#dataset #FAIRdata @ESRC @Brms_Research https://t.co/7kqJE8Ctdx";Dataset;databris;0;0
2023-03-20 09:06:38+00:00;1637742431591444480;"Learn more about the #RDM platform #Coscine in today's #NFDI-#ToolTalk at 4 PM!

#FDM #FAIRdata @RWTH";Veranstaltung;NFDI_de;8;7
2023-03-20 07:30:18+00:00;1637718191341449221;"How to use Ausgeochem (https://t.co/sqWOlqS0O8) sample selection tool. 
#ausgeochem #Auscope #geology #auscope #FAIRDATA #Geochemistry https://t.co/CCvm56fXna";Initiative;Volatile_man;2;0
2023-03-20 06:57:34+00:00;1637709950469263361;"#NewSpecies!
3 new micro land snails from Thailand just crawled in:

e.g. Diplommatina bulonensis

Treatment: https://t.co/IvUfjBMIxV
Publication: https://t.co/CBRXxGs4Tc
@Zoosyst_Evo @MalacSoc @malacologica @AMS1931 @FemoraleShells @DailySnailies

#FAIRdata #biodiversity #snails https://t.co/NoJQI89Tcc";Publikation;plazi_species;35;13
2023-03-19 10:34:09+00:00;1637402067978395651;"REMINDER:
Chemotion ELN Hands-on
Interested in an interactive #workshop on using #Chemotion #ELN? You’re in the right place!
We introduce Chemotion &amp; its features for beginners with a “learning by doing”-concept.
https://t.co/QjaJ8V1Wvw 
 #fairdata #chemistry #chemie #chemt ... https://t.co/zX5l2nCUeM";Veranstaltung;NFDI4Chem;9;8
2023-03-19 06:58:09+00:00;1637347713023975426;"#NewSpecies!
New pilumnid crab from Pacific Ocean just surfaced:

Lophoplax sordida
Holotype: @MZB1894
 
Treatment: https://t.co/uDH83f1tHQ
Publication: https://t.co/wiuLKEchqm
@Zootaxa @CrustaceanSoci @CrabDay @aqualuvsuotd

#FAIRdata #nature #biodiversity #conservation #crabs https://t.co/A5x9KKD1C9";Publikation;plazi_species;74;19
2023-03-18 16:48:07+00:00;1637133792321175554;"Addressing barriers in FAIR data practices for biomedical data. #FAIRdata #BiomedicalData @ScientificData 
https://t.co/NzjThFEMrg";Publikation;jsantoyo;1;1
2023-03-18 12:30:11+00:00;1637068881868070916;@sensemolen @j_jobst @PhysRevMater It's #graphene, triangles, stripes, singularities and spirals, all in a single system! Other applicable buzzwords:  #electronmicroscopy #domainwalls #phasetransition #symmetrybreaking #opendata #opensoftware #fairdata;Publikation;TobiasAdeJong;2;2
2023-03-18 11:14:41+00:00;1637049881041965057;"Happy to share that the pre-print of our article 'Opportunities for improving data sharing and FAIR data practices to advance global 
mental health' is now available online: https://t.co/Mk6U5v1EgS

@NancyKA @Global_Trauma 
#fairdata";Publikation;AnnaDenejkina;4;2
2023-03-18 08:37:07+00:00;1637010229584855041;"#Nature doesn't care for political #borders: #FAIRdata facilitates international cooperation, cross-border #nature #conservation &amp; #research. Our role: providing technical solutions. ➡️https://t.co/NWdkoSTS5J @SNSB_Aktuell #nationalparkbayerischerwald @CharlesUniPRG (5/7)";Publikation;NFDI4BioDiv;3;0
2023-03-18 08:28:08+00:00;1637007970176319488;"Let #OpenScience start in your own research group: with transparent annotations for projects, data (versions), and code, and with the utilization of standards that make #FAIRdata and collaborations easier.

#Bioinformatics #DataScience #AcademicTwitter #RStats #AI #DataAnalytics";Meinung;foldercase_com;3;3
2023-03-18 08:15:07+00:00;1637004694638718977;Did you know that also #data can – and should – be recycled?😊Today, on #globalrecyclingday, we'd like to show you some great publications from our community that were created thanks to reusable data. #FAIRdata #biodiversity #biodiversitydata (1/7) https://t.co/d3wC3gydk6;Veranstaltung;NFDI4BioDiv;43;14
2023-03-18 07:10:57+00:00;1636988544248946688;"#NewSpecies!
New cicada from the Philippines just flew in!

Neopurana bouptera

Treatment: https://t.co/tZLnGBSnQY
Publication: https://t.co/Y5d5p9A8ac
#JournalOfNaturalHistory @tandfonline @entomologyArt @cicadamania

#FAIRdata #nature #biodiversity #conservation #insects https://t.co/IndQEQClnw";Publikation;plazi_species;41;13
2023-03-17 14:41:55+00:00;1636739644808208387;"#NewSpecies!
A newly discovered fungus from China for #FungiFriday!

Geastrum suae

Treatment: https://t.co/Dai9FVMh8i
Publication: https://t.co/TVAchfIIwv
@BioDataJournal @KewMycology @allthingsfungi @MycoFun @globalfungi

#FAIRdata #nature #conservation #fungi #mushrooms https://t.co/uGlJbE4yDP";Publikation;plazi_species;190;43
